QKEY,INTERVIEW_START_W140,INTERVIEW_END_W140,DEVICE_TYPE_W140,LANG_W140,FORM_W140,SATIS_W140,YEARAHEAD_W140,POL1JB_W140,POL1JBSTR_W140,JBSUCCESS_W140,BIDENDESC_ORD_W140,BIDENDESC_MENT_W140,BIDENDESC_STND_W140,BIDENDESC_HON_W140,BIDENDESC_INSP_W140,BIDENDESC_GETDN_W140,BIDENDESC_ENER_W140,BIDENDESC_STRN_W140,BIDENDESC_MDL_W140,BIDENDESC_TEMP_W140,INCREMENTAL_W140,INSTN_CHR_W140,INSTN_CLGS_W140,INSTN_LBRUN_W140,INSTN_TECHCMP_W140,INSTN_SMBUS_W140,INSTN_K12_W140,INSTN_BNKS_W140,INSTN_MIL_W140,INSTN_LGECRP_W140,INSTN2_CHR_W140,INSTN2_CLGS_W140,INSTN2_LBRUN_W140,INSTN2_TECHCMP_W140,INSTN2_SMBUS_W140,INSTN2_K12_W140,INSTN2_BNKS_W140,INSTN2_MIL_W140,INSTN2_LGECRP_W140,DECISION_W140,WINLOSE_W140,PRIPRES_JOB_W140,PRIPRES_BD_W140,PRIPRES_DTRD_W140,PRIPRES_ENV_W140,PRIPRES_TER_W140,PRIPRES_EC_W140,PRIPRES_GCC_W140,PRIPRES_EDU_W140,PRIPRES_HC_W140,PRIPRES_CRI_W140,PRIPRES_GT_W140,PRIPRES_INF_W140,PRIPRES_RA_W140,PRIPRES_SC_W140,PRIPRES_MON_W140,PRIPRES_POOR_W140,PRIPRES_MIL_W140,PRIPRES_NRG_W140,PRIPRES_IMM_W140,PRIPRES_POL_W140,PRESWITHOP_W140,OPWITHPRES_W140,ECON1_W140,ECON1B_W140,ECONCONC_PRICE_W140,ECONCONC_UNEM_W140,ECONCONC_REAL_W140,ECONCONC_STCK_W140,ECONCONC_ENG2_W140,ECONCONC_BANK_W140,HGSTNDRD_W140,HGSTNDRD2_W140,MARIJUANA3_W140,MARIJ_STRICT_W140,MARIJ_CRIME_W140,MARIJ_ECON_W140,MARIJ_FAIR_W140,MARIJ_DRUG_W140,EXCPWER_W140,TALKIMP_W140,TALKCONF_W140,VTPRIORITY_ATO_W140,VTPRIORITY_HLDY_W140,VTPRIORITY_FLN_W140,VTPRIORITY_RMVVT_W140,VTPRIORITY_BLT_CL_W140,VTPRIORITY_GOVID_W140,VTPRIORITY_PPR_W140,VTPRIORITY_ERLY_W140,VTPRIORITY_ML_W140,VTPRIORITY_REGED_W140,UNDROPPL_W140,UNIONDROP_W140,BORDER_CL_W140,BRDERJOB_W140,IMM_CRISIS_W140,IMMFACT_NOOPP_W140,IMMFACT_USOPP_W140,IMMFACT_VIOL_W140,IMMFACT_FRDM_W140,IMMFACT_POL_W140,IMMCRIMM_W140,IMMPOLIMPCT_DPRT_W140,IMMPOLIMPCT_BUS_W140,IMMPOLIMPCT_AID_W140,IMMPOLIMPCT_HRD_W140,IMMPOLIMPCT_COND_W140,IMMPOLIMPCT_RCS_W140,IMMPOLIMPCT_OPP_W140,IMMPOLIMPCT_WALL_W140,IMMPOLIMPCT_WORK_W140,NEWYR_W140,NEWRES_HLTH_W140,NEWRES_WRK_W140,NEWRES_FMLY_W140,NEWRES_HBS_W140,NEWRES_FIN_W140,NEWRES_SE_W140,RESKEPT_M_W140,RESKEPT_S_W140,RESLNONE_W140,IMPEACHFOLL_JB_W140,IMPEACHAPP_JB_W140,IMPEACHREM_JB_W140,WRKRCMPMOD_W140,SOCSEC_CPS_W140,ASREP_ABORT_W140,ASREP_AGREE_a_W140,ASREP_AGREE_b_W140,ASREP_AGREE_c_W140,ASREP_AGREE_d_W140,F_METRO,F_CREGION,F_CDIVISION,F_USR_SELFID,F_AGECAT,F_GENDER,F_EDUCCAT,F_EDUCCAT2,F_HISP,F_HISP_ORIGIN,F_YEARSINUS_RECODE,F_RACECMB,F_RACETHNMOD,F_BIRTHPLACE,F_MARITAL,F_RELIG,F_BORN,F_RELIGCAT1,F_ATTENDPER,F_PARTY_FINAL,F_PARTYLN_FINAL,F_PARTYSUM_FINAL,F_PARTYSUMIDEO_FINAL,F_REG,F_INC_SDT1,F_IDEO,F_INTFREQ,F_VOLSUM,F_INC_TIER2,WEIGHT_W140
201801182372,2024-01-17T18:26:08Z,2024-01-18T18:51:39Z,2,1,1,2,,2,1,3,3,3,3,3,3,,,,,,1,1,1,1,1,1,1,2,1,2,,,,,,,,,,1,2,2,1,1,1,1,,,,,,2,1,1,1,1,,,,,,1,,3,,,,,,,,1,,2,3,3,1,3,1,2,1,1,4,3,2,2,3,,,,,,3,,3,3,,1,1,1,1,2,3,2,4,4,2,4,,,,,3,,,,,,,,,1,4,2,2,2,1,4,5,3,1,1,1,4,9,2,4,2,3,1,1,1,1,1,3,1,1,1,1,1,1,1,,1,1,1,9,2,1,2,2,1.2714379466835652
201801182402,2024-01-17T15:41:33Z,2024-01-17T16:25:35Z,1,1,2,,1,2,1,2,,,,,,4,4,4,4,4,2,,,,,,,,,,2,3,3,3,2,3,3,2,3,2,2,,,,,,1,2,1,2,1,,,,,,2,1,2,1,1,,2,4,3,1,3,2,1,1,1,,2,2,2,2,3,3,1,2,2,2,,,,,,1,2,4,1,1,,3,3,,1,2,2,2,2,1,1,,,,,,1,3,1,1,3,,,,,,,,,4,4,1,1,2,2,2,5,3,3,3,2,4,9,3,3,2,2,4,2,,1,1,1,1,1,1,1,1,5,1,,1,1,1,9,2,1,2,3,1.0679885254477715
201801182559,2024-01-17T20:37:43Z,2024-01-17T20:49:12Z,2,1,2,,2,1,1,1,,,,,,1,1,1,1,1,1,,,,,,,,,,3,3,1,1,2,3,3,3,3,1,1,,,,,,2,1,1,2,1,,,,,,1,1,1,1,1,,1,2,2,3,3,1,3,3,2,,1,1,3,3,1,3,3,2,1,99,,,,,,4,1,1,1,1,,4,3,,2,1,1,1,1,2,3,,,,,,1,1,3,1,3,,,,,,,,,5,1,4,4,2,1,1,5,2,3,1,1,4,9,2,4,1,3,2,2,,1,2,2,1,2,1,1,1,4,2,,2,3,1,6,3,2,2,2,2.609499736712503
201801182580,2024-01-17T16:48:59Z,2024-01-17T17:05:09Z,2,1,1,2,,2,2,2,4,4,1,4,4,,,,,,1,1,2,2,2,1,2,2,2,2,,,,,,,,,,1,2,2,1,2,3,1,,,,,,3,3,4,2,1,,,,,,1,,3,,,,,,,,2,,2,1,3,3,3,3,2,3,2,4,2,4,1,4,,,,,,3,,1,4,,2,3,3,3,1,1,1,1,2,1,2,,,,,3,,,,,,,,,5,1,1,1,2,1,3,5,5,2,1,1,3,7,3,3,1,1,5,2,,1,1,1,1,3,1,2,1,5,1,,1,2,1,6,3,2,1,2,0.9696240401641948
201801182598,2024-01-19T20:36:10Z,2024-01-19T20:54:01Z,1,1,1,2,,2,1,2,4,4,2,4,4,,,,,,1,1,2,2,2,1,2,2,2,2,,,,,,,,,,1,1,1,1,2,3,2,,,,,,1,2,3,2,1,,,,,,1,,4,,,,,,,,2,,1,1,2,1,3,3,2,3,2,4,1,4,1,1,,,,,,3,,2,4,,1,1,2,2,1,1,1,1,3,1,2,,,,,3,,,,,,,,,1,1,1,1,2,2,3,5,2,1,2,1,4,9,3,2,2,1,6,2,,1,1,1,1,1,1,1,1,3,1,,1,1,1,9,2,2,2,3,1.1083583397336736
201801182616,2024-01-17T16:57:37Z,2024-01-17T20:57:05Z,2,1,1,1,,1,2,3,2,3,4,2,4,,,,,,1,1,1,1,1,1,1,1,2,1,,,,,,,,,,1,2,1,3,3,2,3,,,,,,2,2,3,2,3,,,,,,1,,2,,,,,,,,2,,1,3,3,1,1,3,2,3,2,3,2,3,4,4,,,,,,3,,3,3,,1,1,1,1,1,1,3,3,3,1,3,,,,,3,,,,,,,,,1,4,3,3,2,2,2,5,3,1,3,1,4,9,2,1,1,1,5,1,8,1,1,3,1,2,2,2,2,5,3,2,2,4,1,9,4,1,2,3,1.5452115404534252
201801182653,2024-01-17T18:53:08Z,2024-01-17T19:13:58Z,1,1,1,2,,1,2,3,1,2,1,2,2,,,,,,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,1,2,2,2,1,2,1,,,,,,2,2,2,1,2,,,,,,1,,2,,,,,,,,1,,2,2,2,1,3,1,2,1,1,2,1,1,1,2,,,,,,3,,3,4,,1,1,1,2,1,3,3,2,1,2,1,,,,,3,,,,,,,,,2,3,4,4,2,1,2,5,5,3,2,1,2,3,2,4,2,1,6,2,,1,2,2,1,6,1,2,1,2,3,2,2,3,1,6,3,2,1,2,1.4633241835302033
201801182677,2024-01-18T10:23:18Z,2024-01-18T10:34:13Z,2,1,1,1,,1,2,1,1,3,1,1,3,,,,,,1,2,1,1,1,1,1,2,1,2,,,,,,,,,,1,2,2,2,3,2,2,,,,,,3,3,2,2,1,,,,,,1,,2,,,,,,,,1,,1,2,1,1,1,2,2,2,2,1,1,2,4,3,,,,,,4,,3,3,,1,1,1,2,2,3,3,1,1,3,3,,,,,3,,,,,,,,,1,3,4,4,2,2,1,5,5,2,2,1,4,9,3,2,2,1,6,2,,1,3,5,1,6,10,,3,5,2,,2,4,1,9,4,2,2,3,0.12457309116655256
201801182790,2024-01-19T11:24:21Z,2024-01-19T11:38:33Z,2,1,2,,1,1,2,2,,,,,,99,4,3,3,2,1,,,,,,,,,,3,2,2,3,2,2,4,4,4,1,2,,,,,,1,1,2,1,2,,,,,,1,3,1,2,2,,1,3,2,2,2,2,3,3,3,,1,1,3,1,2,1,2,2,2,2,,,,,,3,2,2,1,2,,3,4,,4,1,2,1,1,3,3,,,,,,1,1,2,1,1,1,2,1,1,2,2,2,,,5,3,4,2,2,1,5,5,1,3,2,4,9,3,2,2,3,2,2,,1,1,1,1,4,9,,3,6,2,,2,4,1,3,4,2,2,2,0.9760539836228505
201801182903,2024-01-19T18:41:55Z,2024-01-19T18:53:49Z,1,1,1,1,,1,1,1,1,2,1,1,2,,,,,,1,2,1,1,1,1,1,1,1,1,,,,,,,,,,1,1,2,2,1,1,1,,,,,,1,1,2,1,1,,,,,,1,,3,,,,,,,,1,,1,3,1,1,3,3,2,3,2,2,2,2,3,3,,,,,,3,,3,2,,1,1,1,1,2,3,1,2,3,2,1,,,,,3,,,,,,,,,5,3,4,4,2,2,2,5,3,3,1,1,4,9,2,3,1,1,5,2,,1,1,1,1,1,12,,3,5,3,2,2,3,1,9,3,2,1,3,0.9266032287373953
201801182952,2024-01-17T17:24:01Z,2024-01-17T17:58:11Z,1,1,1,2,,2,2,2,2,4,3,3,3,,,,,,1,2,1,1,2,1,1,2,2,2,,,,,,,,,,1,1,1,2,3,2,3,,,,,,3,1,2,1,3,,,,,,2,,3,,,,,,,,1,,1,3,3,1,1,2,2,1,2,2,1,1,4,3,,,,,,4,,4,3,,1,2,1,1,3,3,3,2,3,2,1,,,,,1,1,1,1,1,1,2,3,,,4,2,3,2,2,1,5,2,3,5,1,4,9,1,1,1,1,5,2,,3,3,5,4,6,10,,3,6,4,2,2,4,1,7,5,1,2,2,0.713247313382281
201801183055,2024-01-17T17:22:34Z,2024-01-17T17:36:17Z,2,1,2,,1,2,1,2,,,,,,3,4,3,4,2,1,,,,,,,,,,3,3,2,2,1,2,2,2,4,2,1,,,,,,1,1,1,1,2,,,,,,1,2,1,1,2,,2,3,2,1,1,1,2,1,2,,1,1,3,1,1,3,3,1,2,2,,,,,,1,1,1,4,2,,2,4,,3,1,1,1,1,1,1,,,,,,4,2,2,2,2,1,1,2,1,2,2,,1,,4,2,2,2,2,1,2,2,2,2,2,4,9,3,2,2,2,3,2,,1,1,1,1,6,12,,3,6,3,2,2,3,1,1,3,1,2,1,0.941709355936853
201801183153,2024-01-17T16:18:59Z,2024-01-17T16:36:12Z,1,1,2,,2,2,1,2,,,,,,4,4,4,4,3,1,,,,,,,,,,2,3,3,2,2,3,3,2,3,99,2,,,,,,1,4,1,2,1,,,,,,2,1,1,1,2,,1,3,2,1,1,1,3,1,2,,1,2,2,2,99,99,1,2,1,1,,,,,,1,2,4,4,4,,2,3,,1,1,1,2,1,1,1,,,,,,4,1,1,1,3,,,,,,,,,5,3,1,2,2,2,3,5,5,1,1,1,4,9,3,4,2,2,3,2,,1,1,1,1,5,3,2,4,2,1,,1,1,1,2,2,2,2,1,1.0852761573755265
201801183163,2024-01-17T15:43:26Z,2024-01-17T15:54:02Z,2,1,2,,2,2,1,2,,,,,,3,4,4,4,3,1,,,,,,,,,,1,3,3,3,1,4,3,2,3,1,2,,,,,,2,4,1,2,2,,,,,,2,2,1,1,2,,2,3,2,2,3,2,2,2,2,,2,2,2,2,2,3,1,2,3,2,,,,,,1,2,4,2,4,,1,3,,1,2,2,2,2,1,1,,,,,,1,1,1,3,3,,,,,,,,,1,3,2,1,2,2,4,5,5,1,1,1,4,9,3,3,2,1,5,2,,4,1,1,4,1,2,2,2,2,1,,1,1,3,9,1,1,2,2,1.6939631672589364
201801183613,2024-01-17T18:29:14Z,2024-01-17T18:41:13Z,2,1,1,2,,1,2,3,3,4,2,3,4,,,,,,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,1,2,2,2,2,2,2,,,,,,2,2,1,3,1,,,,,,1,,3,,,,,,,,1,,2,2,2,2,1,1,2,1,2,2,2,2,3,2,,,,,,3,,4,3,,1,1,1,1,2,1,4,4,4,2,1,,,,,2,2,2,1,2,99,2,,1,,5,3,3,2,2,2,5,4,2,1,1,4,9,2,2,2,1,5,2,,1,1,1,1,1,3,2,4,2,1,,1,1,1,9,2,2,1,2,0.8895986889208453
201801183671,2024-01-17T15:39:40Z,2024-01-17T15:52:42Z,1,1,2,,1,1,2,1,,,,,,2,2,1,2,1,2,,,,,,,,,,2,2,2,2,2,3,3,2,3,1,2,,,,,,1,1,1,1,1,,,,,,1,1,1,1,1,,1,2,3,1,2,1,2,1,1,,1,1,3,3,1,1,2,2,1,2,,,,,,1,1,1,1,1,,3,3,,1,1,1,1,2,1,1,,,,,,4,1,1,2,1,1,2,1,1,1,1,2,,,3,4,3,2,2,1,5,3,2,1,1,4,9,3,2,1,2,3,2,,1,1,1,1,1,12,,3,6,2,,2,4,1,9,4,1,2,2,1.000226319649696
201801183676,2024-01-17T19:40:57Z,2024-01-17T19:54:13Z,2,1,2,,2,2,1,2,,,,,,3,4,4,4,99,1,,,,,,,,,,99,3,3,3,2,3,3,2,3,1,99,,,,,,1,3,1,1,1,,,,,,1,1,2,2,2,,2,4,2,1,2,1,3,1,3,,1,1,3,3,3,3,3,2,2,1,,,,,,2,2,4,4,3,,99,5,,3,2,1,1,1,2,3,,,,,,4,4,2,4,3,,,,,,,,,4,5,1,1,2,2,2,5,3,3,1,1,4,9,1,3,99,2,3,99,,1,99,99,1,6,99,,99,99,99,1,1,9,3,1,99,5,2,1,1.646953552981126
201801183819,2024-01-17T19:38:06Z,2024-01-17T20:03:05Z,2,1,1,2,,1,2,1,2,2,2,1,2,,,,,,1,2,1,1,1,1,2,1,1,2,,,,,,,,,,1,2,2,1,2,2,1,,,,,,2,1,2,1,1,,,,,,1,,3,,,,,,,,1,,2,2,2,2,3,3,2,1,1,2,2,2,3,2,,,,,,3,,2,4,,1,1,1,1,1,1,1,1,3,4,2,,,,,2,1,2,2,2,2,2,,1,,2,4,3,2,2,2,5,3,3,3,2,4,9,3,3,1,2,4,2,,1,1,1,1,1,12,,3,6,2,,2,3,1,99,3,2,2,99,0.9004900742299251
201801183854,2024-01-17T16:22:06Z,2024-01-17T16:36:17Z,1,1,2,,2,1,2,1,,,,,,2,3,2,1,1,1,,,,,,,,,,3,2,2,2,2,2,3,3,2,1,2,,,,,,1,1,1,1,1,,,,,,1,1,1,1,2,,1,2,1,1,2,2,2,1,3,,1,1,3,3,1,3,3,2,1,1,,,,,,4,2,1,1,1,,3,3,,1,1,1,1,1,1,1,,,,,,1,1,2,1,3,,,,,,,,,1,3,4,3,2,2,2,5,5,1,2,1,4,9,2,3,1,1,5,2,,1,1,1,1,2,1,2,1,6,2,,2,4,1,7,4,2,2,2,1.0385441484563296
201801183856,2024-01-17T23:30:38Z,2024-01-17T23:52:07Z,3,1,1,2,,2,1,2,4,4,99,3,4,,,,,,1,2,99,2,2,2,2,2,1,2,,,,,,,,,,1,2,1,1,1,2,1,,,,,,1,1,2,1,1,,,,,,1,,4,,,,,,,,2,,2,3,2,1,3,1,2,3,1,3,2,4,2,1,,,,,,3,,1,4,,2,2,1,3,1,1,1,1,4,1,2,,,,,2,1,2,2,2,1,2,,1,,2,1,2,2,1,2,5,5,1,1,1,4,9,3,4,2,3,2,2,,1,1,1,1,3,1,2,1,6,1,,1,1,1,1,1,2,2,1,0.9369198650881966
201801183937,2024-01-20T12:45:45Z,2024-01-20T12:54:13Z,2,1,2,,1,2,1,2,,,,,,4,4,4,4,3,1,,,,,,,,,,2,4,3,3,2,3,2,2,3,1,2,,,,,,2,3,2,2,1,,,,,,2,2,2,1,3,,2,3,3,1,2,2,3,2,2,,2,2,2,2,3,3,3,2,2,2,,,,,,1,1,3,4,4,,2,3,,1,2,1,2,2,1,1,,,,,,3,3,1,2,3,,,,,,,,,1,3,1,2,2,1,2,5,3,2,1,1,4,9,2,4,1,1,5,2,,1,1,1,1,1,12,,3,5,1,,1,1,1,9,2,2,2,2,0.7668828967488612
201801184222,2024-01-19T01:52:55Z,2024-01-19T02:02:18Z,2,1,1,2,,1,2,1,2,3,99,2,2,,,,,,2,1,1,1,99,1,1,2,2,2,,,,,,,,,,1,1,1,1,2,99,1,,,,,,2,1,2,1,1,,,,,,2,,4,,,,,,,,1,,1,3,3,1,3,2,1,2,2,2,1,1,1,1,,,,,,3,,5,2,,1,1,1,1,2,3,2,2,1,2,1,,,,,3,,,,,,,,,4,5,3,3,2,2,4,5,3,99,2,2,4,9,2,2,2,3,2,2,,1,3,5,1,4,2,2,2,5,2,,2,3,1,2,3,1,1,1,0.3579413861382
201801184464,2024-01-18T04:27:58Z,2024-01-19T20:58:08Z,2,1,2,,2,2,1,2,,,,,,3,3,3,3,3,1,,,,,,,,,,2,2,2,4,2,2,2,3,4,1,2,,,,,,1,2,2,1,2,,,,,,3,1,2,2,2,,1,3,2,1,2,1,3,1,3,,1,2,2,2,3,2,1,2,1,2,,,,,,1,2,1,2,2,,4,5,,2,1,1,1,1,1,3,,,,,,1,1,2,2,1,1,2,2,1,1,1,2,,,5,1,2,2,2,2,5,4,3,2,1,4,9,1,1,2,2,4,2,,1,3,5,1,6,1,2,1,5,2,,2,4,1,3,4,1,1,1,0.3566180680719443
201801184499,2024-01-18T20:08:36Z,2024-01-18T20:37:49Z,1,1,1,1,,1,1,1,1,2,1,1,2,,,,,,1,2,2,2,1,2,1,1,1,1,,,,,,,,,,2,1,2,3,3,3,1,,,,,,3,2,3,3,3,,,,,,2,,3,,,,,,,,2,,1,4,3,3,3,3,1,1,1,4,4,4,4,4,,,,,,1,,3,2,,1,1,1,1,2,3,99,3,4,4,4,,,,,3,,,,,,,,,1,2,4,4,2,2,1,5,5,1,1,1,4,9,1,4,1,1,5,2,,1,3,5,1,1,12,,3,6,2,,2,3,1,9,2,1,2,3,0.10540632368792129
201801184535,2024-01-20T22:42:06Z,2024-01-20T22:50:02Z,2,1,1,1,,1,2,1,2,2,3,2,2,,,,,,1,2,1,1,1,1,1,2,2,2,,,,,,,,,,1,2,2,2,3,1,2,,,,,,2,2,2,2,2,,,,,,1,,1,,,,,,,,1,,3,2,2,2,1,1,2,1,2,1,1,1,4,2,,,,,,2,,3,3,,1,1,1,1,2,3,3,3,1,1,1,,,,,3,,,,,,,,,5,3,3,4,2,2,1,5,2,3,3,1,4,9,2,3,1,1,5,2,,4,3,5,4,3,12,,3,6,3,2,2,3,3,9,3,1,1,3,0.34527089413023265
201801184553,2024-01-18T17:30:29Z,2024-01-18T17:44:59Z,2,1,2,,2,1,1,1,,,,,,2,2,2,1,2,2,,,,,,,,,,3,2,1,1,2,1,4,2,3,1,2,,,,,,2,1,1,2,2,,,,,,2,2,1,3,2,,1,2,1,1,2,1,2,3,2,,1,1,1,1,1,1,2,2,2,2,,,,,,4,2,1,1,1,,4,3,,2,1,2,1,2,2,3,,,,,,3,1,3,1,3,,,,,,,,,2,4,4,4,2,2,1,5,4,2,2,1,4,9,1,2,1,2,3,1,8,1,1,3,1,2,12,,3,6,2,,2,4,1,3,4,2,1,2,0.19695945542743704
201801184572,2024-01-19T20:11:11Z,2024-01-19T20:21:08Z,2,1,1,2,,2,1,3,2,3,2,3,4,,,,,,1,1,1,1,2,1,1,2,1,2,,,,,,,,,,1,2,1,1,1,2,1,,,,,,2,2,1,1,1,,,,,,1,,3,,,,,,,,1,,1,3,3,1,1,2,2,1,2,4,4,1,4,3,,,,,,3,,4,3,,1,1,1,1,3,3,1,1,4,2,1,,,,,1,1,2,1,1,1,2,2,,,4,2,2,2,2,3,5,3,1,3,2,4,9,2,2,2,1,5,2,,1,1,1,1,1,1,1,1,5,1,,1,1,1,4,2,1,1,2,1.0175464809628845
201801184588,2024-01-18T08:14:16Z,2024-01-18T08:33:41Z,2,1,1,2,,2,1,2,4,4,3,4,4,,,,,,2,1,2,2,1,1,2,2,1,1,,,,,,,,,,1,2,1,2,2,3,1,,,,,,2,2,3,1,1,,,,,,1,,4,,,,,,,,2,,2,2,2,2,3,1,2,3,2,3,1,2,3,3,,,,,,1,,3,4,,2,1,3,2,1,1,1,1,3,1,2,,,,,3,,,,,,,,,2,4,1,1,2,2,3,5,3,2,1,1,4,9,2,3,1,1,5,2,,4,3,5,4,3,2,2,2,2,3,1,1,2,1,1,3,2,2,1,0.7091241371666761
201801184766,2024-01-17T17:25:35Z,2024-01-17T17:38:18Z,2,1,2,,1,1,1,1,,,,,,2,3,2,1,1,1,,,,,,,,,,4,1,1,1,1,1,2,2,4,1,1,,,,,,2,1,2,1,1,,,,,,1,2,2,2,2,,1,2,3,2,2,2,3,2,3,,1,1,3,3,3,1,3,2,3,2,,,,,,2,3,1,1,1,,3,4,,2,1,1,1,1,1,3,,,,,,1,1,3,1,3,,,,,,,,,4,3,4,4,2,2,1,5,3,3,3,1,4,9,3,2,2,2,4,2,,1,1,1,1,2,9,,3,6,2,,2,4,1,3,4,2,2,2,0.9111541728284732
201801184981,2024-01-17T16:01:27Z,2024-01-17T16:06:57Z,2,1,1,2,,2,1,2,4,4,4,4,4,,,,,,1,2,2,2,2,2,2,2,2,2,,,,,,,,,,2,2,2,3,2,2,3,,,,,,3,2,3,2,1,,,,,,1,,4,,,,,,,,2,,2,2,3,3,3,2,2,2,3,4,3,4,3,3,,,,,,2,,3,3,,3,3,3,3,2,2,4,4,4,4,4,,,,,3,,,,,,,,,5,3,4,4,2,2,3,5,5,4,5,1,4,9,2,3,2,2,3,2,,4,1,1,3,1,1,2,1,4,2,,2,3,1,2,3,1,2,1,0.880799180225548
201801185042,2024-01-18T16:47:23Z,2024-01-18T16:54:42Z,2,1,2,,1,1,2,1,,,,,,2,2,2,2,1,1,,,,,,,,,,3,1,1,2,1,2,2,1,2,1,1,,,,,,2,1,1,1,2,,,,,,1,3,1,2,1,,1,2,3,3,3,2,2,3,3,,1,1,3,3,1,1,2,2,2,1,,,,,,2,2,1,1,1,,2,4,,2,1,1,1,1,1,3,,,,,,1,1,2,1,3,,,,,,,,,1,4,4,4,2,2,1,5,5,1,1,1,1,1,1,2,1,1,5,2,,1,1,1,1,1,9,,3,6,2,,2,4,1,6,5,1,2,2,1.0405722870361478
201801185073,2024-01-17T15:45:53Z,2024-01-17T16:10:53Z,2,1,2,,1,1,1,1,,,,,,2,1,1,1,1,1,,,,,,,,,,4,2,2,2,2,2,3,2,3,2,1,,,,,,1,2,1,2,2,,,,,,2,2,2,3,2,,1,3,3,1,4,2,3,2,3,,1,1,3,1,1,1,2,2,2,3,,,,,,2,2,1,1,2,,3,4,,2,1,1,1,2,3,3,,,,,,1,1,2,1,3,,,,,,,,,4,3,4,4,2,2,1,5,3,3,3,1,4,9,1,2,1,2,3,1,1,1,1,3,1,1,10,,3,6,2,,2,3,1,9,3,1,2,3,0.2645403579367018
201801185095,2024-01-19T06:49:18Z,2024-01-19T09:46:01Z,2,1,2,,1,2,2,2,,,,,,3,3,3,2,2,1,,,,,,,,,,2,2,2,1,1,2,2,2,3,1,2,,,,,,1,1,1,1,1,,,,,,2,1,2,1,2,,1,2,1,1,2,1,2,1,2,,1,2,3,2,1,1,1,2,1,1,,,,,,1,2,2,1,2,,99,3,,2,2,1,1,1,2,3,,,,,,1,1,3,1,1,1,2,2,2,1,2,2,,,4,3,3,2,2,2,1,1,5,5,1,3,7,2,2,2,1,6,2,,1,1,1,1,1,1,2,1,5,2,,2,4,2,9,4,2,2,3,0.9123792586744583
201801185202,2024-01-17T19:46:22Z,2024-01-17T19:57:19Z,2,1,2,,2,2,1,2,,,,,,4,4,4,4,4,1,,,,,,,,,,3,3,2,3,2,3,4,2,4,1,2,,,,,,1,3,1,1,3,,,,,,1,3,2,3,2,,2,4,2,1,1,1,3,1,1,,2,1,1,1,1,1,2,1,4,1,,,,,,2,2,2,2,2,,3,5,,2,1,1,1,1,2,1,,,,,,2,99,1,2,3,,,,,,,,,4,5,1,1,2,2,1,5,3,3,3,1,4,9,2,2,1,2,3,2,,1,1,1,1,3,10,,3,6,1,,1,2,2,9,4,1,2,2,1.8471367518570398
201801185286,2024-01-17T20:52:59Z,2024-01-18T13:19:34Z,1,1,1,1,,1,1,1,1,2,1,1,1,,,,,,1,2,2,1,1,1,1,1,1,1,,,,,,,,,,1,2,2,2,1,2,1,,,,,,2,2,1,1,2,,,,,,1,,2,,,,,,,,1,,2,2,2,2,3,1,2,2,1,4,4,4,2,4,,,,,,3,,1,3,,1,1,1,1,1,3,1,1,3,1,1,,,,,2,1,2,2,2,99,2,,1,,2,4,4,2,1,3,5,4,1,1,1,4,9,2,4,2,1,5,2,,1,1,1,1,1,1,1,1,5,1,,1,1,1,9,2,2,2,2,1.1039806809128667
201801185508,2024-01-18T00:58:21Z,2024-01-18T01:06:57Z,2,1,1,2,,2,2,2,3,3,3,3,4,,,,,,1,2,1,1,2,1,2,2,2,2,,,,,,,,,,1,2,1,2,1,1,3,,,,,,2,2,1,1,1,,,,,,1,,4,,,,,,,,1,,1,3,3,1,1,3,2,3,2,2,1,2,2,2,,,,,,3,,3,3,,1,2,1,2,3,3,3,3,1,2,2,,,,,2,2,2,2,2,1,1,,1,,3,2,2,2,2,2,5,5,3,2,1,4,9,2,1,2,3,1,2,,1,1,1,1,1,10,,3,6,4,2,2,4,2,3,4,1,2,1,3.5892813083614317
201801185543,2024-01-19T17:00:48Z,2024-01-19T17:20:49Z,2,1,1,2,,2,1,2,3,4,3,3,3,,,,,,2,1,1,1,1,1,2,1,1,2,,,,,,,,,,1,2,1,2,1,2,2,,,,,,3,2,1,1,2,,,,,,1,,3,,,,,,,,2,,2,2,2,3,3,1,2,2,2,4,4,1,2,3,,,,,,3,,4,4,,1,1,2,3,1,1,1,4,3,1,2,,,,,3,,,,,,,,,4,4,1,1,2,2,2,5,3,2,1,1,4,9,3,3,1,3,2,2,,1,1,1,1,1,2,2,2,6,1,,1,2,1,7,3,1,2,2,1.3977923116999742
201801185591,2024-01-20T11:32:51Z,2024-01-20T12:08:39Z,2,1,1,2,,2,2,2,3,3,3,3,4,,,,,,1,2,1,1,1,1,2,2,2,2,,,,,,,,,,1,99,2,3,2,2,3,,,,,,2,2,2,1,1,,,,,,1,,3,,,,,,,,1,,1,3,1,1,1,2,2,2,3,3,1,2,2,3,,,,,,4,,4,3,,1,1,1,1,2,2,2,4,4,4,1,,,,,1,1,1,1,1,1,2,2,,,5,99,2,2,2,3,4,4,99,2,1,4,9,2,1,1,2,3,2,,1,1,1,1,6,1,2,1,3,3,1,1,2,2,99,3,3,1,99,3.5848804274534176
