QKEY,INTERVIEW_START_W145,INTERVIEW_END_W145,DEVICE_TYPE_W145,LANG_W145,FORM_W145,ECON_SIT_W145,CHILDREN_BETTEROFF2_W145,SATISFIED_DEMOCRACY_W145,FAV_US_W145,FAV_CHINA_W145,FAV_EU_W145,FAV_UN_W145,FAV_NATO_W145,FAV_RUSSIA_W145,FAV_INDIA_W145,FAV_MEXICO_W145,FAV_BRAZIL_W145,FAV_UK_W145,FAV_GERMANY_W145,FAV_FRANCE_W145,PARTYFAV_REP_W145,PARTYFAV_DEM_W145,CONFID_XI_W145,CONFID_PUTIN_W145,CONFID_MACRON_W145,CONFID_ZELENSKYY_W145,CONFID_NETANYAHU_W145,PROB_RICH_POOR_W145,PROB_GEN_UNEQUAL_W145,PROB_RACEDISCRIM_W145,PROB_RELDISCRIM_W145,PROB_MISINFORMATION_W145,FREE_PRESS_W145,FREE_SPEECH_W145,FREE_INTERNET_W145,FREEDOM_PRESS_W145,FREEDOM_SAY_W145,FREEDOM_INTERNET_W145,INEQUALITY_MERIT_W145,INEQUALITY_OPP_W145,INEQUALITY_DISCRIM_W145,INEQUALITY_AUTOMATION_W145,INEQUALITY_EDU_W145,INEQUALITY_RICH_W145,ECONSYS_REFORM_W145,USDEMOCRACY_EXAMPLE_W145,PREZFP_W145,USRESPECT_IMPORT_W145,LRNGFP_a_W145,LRNGFP_b_W145,LRNGFP_c_W145,LRNGFP_d_W145,LRNGFP_e_W145,LRNGFP_f_W145,LRNGFP_g_W145,LRNGFP_h_W145,LRNGFP_i_W145,LRNGFP_j_W145,LRNGFP_k_W145,LRNGFP_l_W145,LRNGFP_m_W145,LRNGFP_n_W145,LRNGFP_o_W145,LRNGFP_p_W145,LRNGFP_q_W145,LRNGFP_r_W145,LRNGFP_s_W145,LRNGFP_t_W145,LRNGFP_u_W145,LRNGFP_v_W145,US_EURO_SEC_W145,US_EURO_ECON_W145,US_EURO_DEM_W145,GROWINFLU1_CHINA_W145,GROWINFLU1_RUSSIA_W145,GROWINFLU1_INDIA_W145,GROWINFLU1_GERMANY_W145,GROWINFLU1_FRANCE_W145,GROWINFLU1_UK_W145,GROWINFLU1_IRAN_W145,GROWINFLU1_BRAZIL_W145,GROWINFLU1_COUNTRY_W145,GROWINFLU2_NATO_W145,GROWINFLU2_EU_W145,GROWINFLU2_UN_W145,CHINA_US_ENEMY_W145,RUSSIA_US_ENEMY_W145,BRDERJOB_W145,BRDERJOB_MEX_W145,CHINA_INFLU_ECON_W145,CHINA_INFLU_ECON2_W145,CHINA_DISPUTES_W145,NATIONALITY_RELIG_W145,NATIONALITY_BORN_W145,NATIONALITY_LANG_W145,NATIONALITY_CUSTOM_W145,BENEFITORG_NATO_W145,BENEFITORG_UN_W145,BENEFITORG_WHO_W145,UNISGZ_AID_W145,UNISGZ_CEASEFIRE_W145,EU_DEF_SPEND_W145,UKR_SPRT_W145,UKR_NATSEC_W145,UA_CONC_b_W145,UA_CONC_d_W145,SSDO_PRIORITIES_W145,SSDO_PUSH_W145,SSDO_IDEAL_W145,SSDO_DOMINATE_W145,CLASS_W145,CLASS2_W145,NATO_REGION_W145,NATO_FOCUS_W145,NATO_KNOW_W145,NEWSSOCIETY_W145,NEWSCORP_W145,NEWSGOVT_W145,NEWSRESTRICT_W145,NEWSPROTECT_W145,BESTAGE_MARRY_W145,BESTAGE_CHILD_W145,BESTAGE_HOUSE_W145,BESTAGE_RETIRE_W145,F_METRO,F_CREGION,F_CDIVISION,F_USR_SELFID,F_AGECAT,F_GENDER,F_EDUCCAT,F_EDUCCAT2,F_HISP,F_HISP_ORIGIN,F_YEARSINUS_RECODE,F_RACECMB,F_RACETHNMOD,F_BIRTHPLACE,F_MARITAL,F_RELIG,F_BORN,F_RELIGCAT1,F_ATTENDPER,F_PARTY_FINAL,F_PARTYLN_FINAL,F_PARTYSUM_FINAL,F_PARTYSUMIDEO_FINAL,F_REG,F_INC_SDT1,F_IDEO,F_INTFREQ,F_VOLSUM,F_INC_TIER2,WEIGHT_W145
201901024538,2024-04-02T15:44:09Z,2024-04-02T16:01:52Z,2,2,1,4,2,4,1,4,4,4,4,4,3,4,3,2,2,4,1,4,4,4,4,3,2,3,3,1,2,1,1,1,1,1,2,1,2,4,3,2,1,1,1,2,1,1,2,3,2,1,2,1,1,3,2,1,1,,,,,,,,,,,,2,1,2,1,3,3,2,3,3,3,2,2,3,3,3,3,3,4,4,1,2,2,2,3,1,1,3,3,3,4,4,1,1,2,3,1,1,4,1,4,3,1,4,4,4,1,1,1,2,1,96,96,96,60,1,2,4,1,3,2,2,4,1,8,4,1,3,4,1,2,2,2,6,1,,1,1,1,9,2,1,2,2,1.090337257986509
201901024540,2024-04-03T12:59:40Z,2024-04-03T13:08:24Z,2,1,1,2,1,2,1,4,3,2,2,4,3,2,3,2,2,3,3,2,3,4,3,3,3,1,3,3,3,2,1,1,1,2,2,2,2,2,2,3,1,2,3,1,1,1,1,2,2,2,1,1,1,2,2,1,1,,,,,,,,,,,,1,1,1,1,2,1,3,3,2,2,1,1,2,1,2,3,3,4,4,2,2,2,3,2,1,1,2,2,2,3,4,1,3,1,3,4,2,3,2,3,3,2,4,4,4,1,1,1,3,1,28,32,30,70,1,1,2,2,1,1,1,5,2,,1,1,1,1,6,12,,3,4,3,1,1,2,2,8,4,1,1,3,1.6279917296062745
201901024723,2024-04-06T11:05:56Z,2024-04-06T11:17:19Z,2,1,2,3,2,3,3,3,3,4,4,3,3,3,3,3,3,3,3,3,4,4,4,4,4,1,1,1,1,1,1,1,1,3,4,3,1,1,1,1,1,1,1,2,1,3,,,,,,,,,,,,3,2,3,1,3,2,3,3,3,3,2,2,2,2,3,2,3,3,3,3,2,3,3,2,3,3,2,2,3,3,2,2,2,1,2,1,2,3,3,3,4,4,4,1,2,5,5,1,4,1,4,4,,5,1,2,2,1,1,1,1,30,30,96,60,1,3,5,2,2,2,2,3,1,7,4,1,3,4,3,1,1,1,4,3,1,1,2,1,2,3,4,2,1,0.9678096497202543
201901024761,2024-04-05T08:30:50Z,2024-04-05T08:49:01Z,2,1,2,3,2,3,1,3,2,2,2,4,2,3,99,2,2,2,2,3,3,3,2,3,2,2,3,2,3,2,1,1,1,2,1,1,2,1,3,2,2,1,3,2,1,1,,,,,,,,,,,,2,1,1,1,1,2,1,2,1,2,2,1,1,2,1,1,3,3,3,3,2,3,2,2,2,2,2,3,3,3,2,2,3,2,2,1,2,1,1,1,3,3,1,1,2,3,2,3,2,3,3,2,,4,1,5,2,1,1,3,1,23,25,25,96,1,3,6,3,2,2,1,5,2,,1,1,1,1,1,1,1,1,2,1,,1,1,2,7,2,2,1,2,1.753634900347834
201901024788,2024-04-02T18:19:56Z,2024-04-02T18:33:53Z,1,1,2,4,2,3,2,2,3,3,3,3,3,2,3,3,1,1,3,3,2,2,2,3,3,1,2,2,3,2,2,1,2,3,2,2,3,2,2,2,2,1,1,3,1,2,,,,,,,,,,,,2,2,2,2,3,1,3,3,3,3,1,2,2,1,1,1,1,3,2,2,2,3,2,2,2,2,2,2,3,3,2,2,3,2,1,1,2,1,1,2,3,4,3,1,2,3,3,2,4,1,3,3,1,4,1,3,2,1,1,1,2,25,24,25,60,1,3,7,2,1,2,3,2,1,1,1,1,3,1,2,10,,3,6,3,2,2,4,2,9,4,1,2,2,1.2486169567381644
201901024799,2024-04-05T09:39:33Z,2024-04-05T10:01:12Z,2,1,1,2,2,2,1,2,99,99,99,3,3,3,99,1,1,1,99,2,99,99,2,99,99,2,2,2,2,2,1,1,2,2,2,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,2,1,2,1,1,1,1,,,,,,,,,,,,1,1,2,1,1,99,3,3,3,1,99,1,99,99,99,2,2,3,5,1,2,2,2,2,1,2,1,1,1,5,2,1,2,1,2,2,1,4,1,4,3,3,5,4,5,2,1,1,3,2,96,96,96,96,1,1,2,3,4,2,1,5,2,,1,1,1,1,5,1,2,1,4,2,,2,9,1,5,99,2,2,2,1.2487385203767798
201901024821,2024-04-03T09:09:31Z,2024-04-03T09:19:00Z,2,1,2,3,2,3,3,3,2,2,2,4,2,3,2,2,2,2,3,2,3,4,2,2,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,,,,,,,,,,,,1,2,2,1,2,1,2,2,2,2,2,2,2,2,1,3,1,3,3,3,3,3,3,3,3,3,2,2,3,3,2,2,2,2,3,2,2,2,2,2,5,5,4,3,3,2,2,2,2,2,3,4,,5,1,5,3,2,2,3,1,96,96,96,96,1,4,9,1,3,2,2,4,2,,4,3,5,4,1,12,,3,5,2,,2,3,1,4,3,2,1,2,0.15401436374955488
201901024968,2024-04-02T18:09:05Z,2024-04-02T18:16:11Z,2,1,2,4,2,4,4,1,4,4,4,4,4,1,1,4,2,4,4,4,2,3,4,4,4,1,2,2,4,1,1,1,1,4,3,3,2,1,1,1,1,1,1,3,1,3,,,,,,,,,,,,2,2,2,2,2,3,2,3,3,3,3,1,1,3,1,2,3,3,3,2,3,3,2,2,2,2,2,2,4,1,4,,4,4,4,4,4,4,4,4,4,4,2,1,2,5,4,3,3,3,4,4,,4,4,4,3,1,1,1,1,96,96,96,96,1,4,9,2,1,1,2,3,1,1,1,1,3,1,2,2,2,2,6,3,1,1,1,1,4,2,1,2,1,3.114427747998066
201901025076,2024-04-02T21:00:22Z,2024-04-02T21:10:07Z,2,1,1,3,1,3,1,2,2,3,3,4,3,3,3,3,3,2,2,4,5,4,5,3,2,2,3,2,3,2,2,2,2,1,1,1,1,3,3,4,3,2,2,2,1,1,1,2,2,3,3,3,1,3,3,2,2,,,,,,,,,,,,1,2,2,1,1,3,3,1,3,2,3,1,3,1,1,1,3,3,5,3,1,3,4,2,1,2,3,2,3,3,4,1,1,3,3,4,3,2,3,2,3,1,1,1,5,3,1,1,3,2,25,27,20,55,1,2,3,2,1,2,1,5,2,,1,1,1,1,1,12,,3,6,1,,1,1,1,9,2,1,2,3,1.5338656622729148
201901025157,2024-04-02T15:48:06Z,2024-04-02T16:09:50Z,2,1,2,3,2,3,3,4,2,3,3,4,3,4,4,1,2,2,1,4,3,4,2,2,2,2,3,3,3,2,2,1,1,1,2,2,1,1,2,1,1,1,2,2,1,1,,,,,,,,,,,,3,1,1,1,1,2,2,2,2,2,2,2,1,2,2,2,3,3,1,3,1,3,3,3,3,2,2,3,4,4,2,2,3,2,1,1,1,3,3,3,3,3,1,3,2,2,2,2,2,2,3,2,,4,4,2,3,2,2,3,1,25,30,23,68,1,2,3,2,4,1,2,3,2,,1,1,1,1,1,1,1,1,3,1,,1,1,1,5,2,2,2,2,1.6059372738048328
201901025164,2024-04-02T16:40:56Z,2024-04-02T16:54:58Z,1,1,2,2,1,2,1,4,1,2,1,4,1,3,3,1,99,2,3,2,4,4,2,2,4,2,2,1,3,3,1,1,3,2,1,1,3,2,2,3,1,3,3,2,1,2,,,,,,,,,,,,2,2,2,2,2,2,3,3,3,2,3,1,1,2,2,2,1,1,2,1,2,2,1,1,1,2,2,3,4,4,2,2,3,4,4,1,3,2,2,3,2,4,1,3,1,4,4,2,3,3,2,1,,4,4,4,1,1,1,3,1,28,30,32,60,1,3,5,1,1,1,1,5,2,,1,3,5,1,1,10,,3,5,2,,2,3,1,9,3,1,2,3,0.16984890928313703
201901025263,2024-04-02T16:50:44Z,2024-04-02T17:19:36Z,2,1,2,2,2,3,2,3,2,1,1,4,3,2,2,2,2,2,4,2,3,4,2,1,3,1,3,1,2,1,2,2,1,2,2,1,3,1,2,3,2,1,2,2,1,2,,,,,,,,,,,,2,2,2,2,1,2,1,2,3,1,3,1,1,1,1,2,1,3,3,3,3,3,3,1,3,3,2,3,3,4,2,2,2,3,2,2,1,2,2,2,3,3,4,3,1,2,2,1,4,1,4,2,,4,4,4,2,1,1,4,2,30,32,30,67,1,4,9,2,4,1,2,4,2,,1,1,1,1,6,2,2,2,2,3,2,2,4,1,2,4,3,1,2,2.20159080305841
201901025326,2024-04-03T08:44:55Z,2024-04-03T09:08:25Z,2,1,2,4,2,2,3,2,1,1,2,4,1,1,1,1,1,1,4,2,3,4,3,1,3,1,1,2,2,2,1,2,2,1,1,1,4,1,1,2,1,1,1,2,1,1,,,,,,,,,,,,2,1,2,2,2,1,2,1,1,1,3,1,1,2,1,1,2,3,3,3,2,3,2,1,3,3,2,3,4,4,2,2,3,4,4,4,4,1,2,1,2,2,3,2,1,1,1,1,4,1,4,4,,4,4,4,1,1,2,1,1,35,97,25,50,1,3,5,2,1,2,2,4,2,,1,1,1,1,6,11,,4,6,2,,2,4,1,1,5,1,2,1,1.4924842695117968
201901025327,2024-04-06T11:15:33Z,2024-04-06T11:22:52Z,2,1,2,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,5,5,5,1,4,1,4,1,4,4,1,1,2,1,1,1,1,1,1,1,1,2,2,1,,,,,,,,,,,,3,1,1,1,1,3,1,3,3,3,1,4,1,4,2,1,2,3,3,3,1,2,2,1,1,1,2,3,3,5,3,2,5,1,1,1,1,4,4,4,5,5,4,4,2,1,1,4,4,1,4,5,,5,5,5,1,5,5,5,2,25,23,21,56,1,3,5,1,1,2,2,3,2,,1,1,1,1,6,1,1,1,6,3,1,1,1,1,1,1,2,2,1,1.4160177193515842
201901025371,2024-04-02T20:20:48Z,2024-04-02T21:03:02Z,2,1,1,2,2,2,2,4,2,1,1,4,3,3,2,2,2,2,4,2,4,4,2,1,4,1,2,1,2,1,2,3,3,2,2,2,1,2,1,3,2,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,2,,,,,,,,,,,,1,2,2,1,1,1,3,3,3,1,3,2,3,1,3,3,3,2,5,2,2,2,1,2,1,2,1,1,2,1,2,4,2,1,1,1,1,3,3,99,3,1,4,3,4,2,1,1,2,2,30,35,30,65,1,1,2,2,4,2,1,5,2,,1,2,2,1,3,1,1,1,6,2,,2,3,2,5,3,3,2,2,1.4652381766217517
201901025385,2024-04-02T16:11:00Z,2024-04-02T16:30:30Z,2,1,2,2,1,3,2,4,1,1,2,4,3,3,2,2,1,1,3,3,4,4,2,2,4,1,3,1,1,1,1,1,1,1,2,1,3,1,2,3,1,1,2,2,1,3,,,,,,,,,,,,1,1,1,1,2,2,1,2,3,3,1,1,1,1,1,1,1,1,1,3,2,3,2,2,1,3,2,2,4,4,1,2,1,4,2,4,2,2,1,1,3,4,1,1,2,1,1,1,4,1,4,5,,4,4,4,2,1,1,4,1,96,96,96,96,1,2,3,1,1,1,2,4,1,1,1,1,3,1,6,2,2,2,4,4,1,1,2,1,1,3,2,2,1,3.8500344826539408
201901025466,2024-04-03T00:14:58Z,2024-04-03T00:20:14Z,2,1,2,4,2,3,3,2,2,1,2,3,2,3,2,2,2,2,3,2,99,99,99,99,99,1,2,2,2,1,1,1,1,2,2,2,3,1,1,2,1,1,1,2,1,3,,,,,,,,,,,,2,1,99,1,2,2,99,99,99,2,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,2,2,99,3,99,,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,,99,99,99,99,99,99,99,2,96,96,96,60,1,4,9,1,1,2,2,3,1,1,1,1,3,1,1,1,2,1,6,3,2,2,4,1,4,4,2,2,2,1.735544961619643
201901025502,2024-04-03T01:26:19Z,2024-04-03T01:38:53Z,2,2,2,3,1,3,3,3,4,3,2,3,3,1,4,2,2,2,3,2,3,3,2,3,2,2,2,2,2,1,2,3,2,2,2,2,3,1,1,1,1,1,2,2,1,2,,,,,,,,,,,,2,1,2,1,2,2,2,2,2,3,1,2,2,2,3,2,2,1,2,1,3,2,2,2,2,2,2,1,3,2,2,1,1,3,3,3,1,2,2,2,2,2,1,1,1,4,1,1,4,1,4,4,,5,5,5,1,2,2,3,2,96,96,96,60,1,2,4,1,1,2,2,4,1,1,2,1,3,4,4,2,2,2,5,2,,2,3,3,2,3,1,1,1,1.8254783302046829
201901025618,2024-04-02T21:38:34Z,2024-04-02T21:50:23Z,1,1,2,1,2,3,2,3,2,2,2,4,3,3,2,2,1,3,4,2,4,4,2,2,4,2,3,1,3,1,1,1,1,2,2,1,3,1,3,2,1,1,3,2,1,1,,,,,,,,,,,,2,2,2,2,3,3,2,2,2,1,2,1,1,1,3,2,3,3,3,3,3,3,3,3,3,2,2,3,3,5,3,1,1,4,4,2,2,1,1,1,5,4,1,2,1,1,2,2,3,2,4,2,,4,4,4,1,2,2,1,2,96,96,96,96,1,1,2,2,2,1,1,6,2,,4,3,5,4,1,10,,3,5,2,,2,3,1,9,3,1,2,3,0.21338869150683001
201901025790,2024-04-03T00:28:59Z,2024-04-03T00:38:22Z,2,1,2,3,2,3,2,3,2,2,2,3,3,3,3,2,2,2,2,3,3,3,2,3,5,1,3,3,3,1,2,1,2,3,3,3,1,2,2,2,1,2,2,2,1,1,,,,,,,,,,,,2,1,1,1,2,2,2,2,3,3,2,1,1,2,1,1,3,3,1,3,1,3,2,3,3,2,2,2,4,4,2,2,3,3,2,1,1,2,2,2,5,5,2,1,2,3,3,2,3,2,3,3,2,5,5,5,2,1,1,3,2,96,96,96,55,1,3,5,2,1,2,2,3,2,,1,4,4,1,2,12,,3,6,1,,1,1,3,2,2,2,2,1,1.5074735451031416
201901025832,2024-04-01T19:14:32Z,2024-04-02T06:20:41Z,2,1,1,2,1,2,2,3,2,3,1,3,2,2,2,2,2,2,4,2,4,4,2,2,5,2,1,1,1,1,2,1,2,2,2,1,1,1,1,1,1,1,2,2,1,1,1,1,2,1,1,2,2,1,1,1,1,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,3,3,2,2,2,1,99,4,1,2,3,1,1,1,2,2,2,2,3,2,2,1,4,1,4,2,,1,4,4,2,1,1,1,1,30,33,30,60,1,3,5,2,3,2,1,6,2,,1,3,5,1,1,2,2,2,5,2,,2,4,1,9,4,1,2,3,0.1911401065612979
201901025839,2024-04-03T14:16:54Z,2024-04-03T14:45:20Z,1,1,1,4,2,3,2,3,2,2,2,4,3,3,3,2,2,2,3,2,3,4,2,1,3,1,2,2,3,3,2,2,4,2,2,1,2,3,2,1,1,1,2,2,1,1,1,2,2,1,1,1,1,1,1,1,1,,,,,,,,,,,,1,1,1,1,1,2,3,3,3,3,3,3,1,3,3,2,3,3,4,2,2,2,2,2,1,2,1,1,1,3,3,4,3,2,1,1,2,2,2,4,3,2,4,4,1,1,3,2,3,2,25,96,25,96,2,4,8,3,4,2,3,2,2,,1,1,1,1,5,1,2,1,2,3,2,2,3,1,1,3,3,1,1,1.5942690925853658
201901025908,2024-04-02T15:49:05Z,2024-04-02T17:30:19Z,2,1,1,4,2,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,2,1,1,1,1,1,1,1,1,1,4,4,4,1,1,1,1,2,1,1,1,3,1,3,3,1,1,3,2,1,1,,,,,,,,,,,,1,2,4,1,2,1,2,2,2,1,2,2,2,2,2,3,3,4,4,1,2,4,1,1,1,1,4,4,4,4,4,1,1,3,5,5,1,4,4,4,3,2,4,4,4,1,1,1,1,1,21,22,30,62,1,4,9,3,3,1,2,3,2,,1,1,1,1,1,1,1,1,3,3,1,1,1,1,5,1,2,2,2,1.2484484681475654
201901026152,2024-04-03T12:48:16Z,2024-04-03T13:05:53Z,1,1,1,4,2,4,2,4,4,4,4,3,4,4,4,4,3,4,2,4,4,4,4,4,2,3,4,4,3,1,1,1,1,1,2,1,1,3,4,4,1,4,1,2,1,1,1,3,1,2,3,1,1,3,3,1,2,,,,,,,,,,,,2,2,4,1,1,3,2,2,2,1,3,2,3,2,3,3,2,4,4,1,2,3,1,1,1,1,3,4,4,4,4,1,1,3,5,5,4,2,2,2,3,1,5,4,4,2,1,1,5,2,25,25,28,65,1,4,8,2,4,1,3,2,2,,1,1,1,1,1,2,2,2,6,1,,1,1,1,6,2,2,2,2,1.1371079796190635
201901026156,2024-04-03T08:37:50Z,2024-04-03T08:53:47Z,1,1,2,4,2,4,1,4,99,99,3,99,3,4,99,2,99,99,2,4,4,4,3,3,1,2,3,1,1,1,1,1,1,2,4,2,2,2,2,2,1,1,2,2,1,1,,,,,,,,,,,,2,1,1,1,2,2,2,2,1,2,2,2,2,2,1,1,3,2,2,3,1,3,2,3,3,2,3,3,4,4,99,,2,1,1,1,1,2,4,4,3,5,1,1,99,3,4,2,2,3,3,3,1,5,4,4,2,1,1,3,1,96,96,96,96,1,2,3,2,4,1,1,5,2,,1,1,1,1,1,1,1,1,5,1,,1,1,1,9,1,2,2,2,1.2584681129049164
201901026266,2024-04-03T00:54:42Z,2024-04-03T01:05:45Z,2,1,2,4,2,2,2,4,2,2,2,3,2,2,3,2,2,2,3,3,3,4,5,2,2,1,2,2,2,2,2,2,2,2,2,2,3,1,1,3,1,1,2,2,1,1,,,,,,,,,,,,2,2,2,1,1,2,2,2,2,2,2,1,1,1,1,2,1,3,3,3,3,3,2,2,2,2,3,3,3,3,1,2,2,1,2,1,2,2,2,2,3,3,1,3,1,2,2,1,3,1,2,4,,4,1,5,2,1,2,3,2,96,96,96,96,1,4,9,2,2,2,2,3,1,1,4,1,3,4,1,1,1,1,3,1,,1,2,1,8,3,2,2,2,1.0853510000690452
201901026353,2024-04-02T17:03:57Z,2024-04-02T17:23:24Z,1,1,2,2,2,3,2,3,2,3,2,2,2,2,2,2,3,2,3,3,3,3,5,3,5,2,3,2,2,2,3,3,3,2,2,2,2,3,2,3,1,2,1,99,99,2,,,,,,,,,,,,3,1,2,2,2,2,2,2,3,2,3,2,2,2,1,3,3,3,3,3,1,3,3,2,2,2,2,2,3,5,3,2,5,4,2,1,4,2,2,2,3,4,4,4,2,4,3,2,3,2,4,99,,5,5,5,3,2,2,5,99,30,96,96,65,1,3,7,3,3,1,3,2,2,,1,1,1,1,6,1,2,1,1,4,99,9,9,3,1,99,2,2,1,3.268145186521507
201901026363,2024-04-02T20:17:57Z,2024-04-02T20:24:43Z,2,1,2,3,2,3,3,3,3,3,4,2,3,3,2,3,3,3,2,3,3,3,4,4,4,3,3,3,3,2,2,2,2,3,3,3,3,2,2,2,2,2,3,2,1,2,,,,,,,,,,,,3,3,2,2,2,3,2,3,3,3,2,2,2,2,1,1,3,3,3,2,3,1,2,2,2,1,2,1,4,3,2,2,2,2,2,1,2,3,3,4,4,4,2,1,2,5,5,3,3,3,3,3,2,4,1,5,2,1,1,2,1,23,25,96,55,1,4,8,2,2,2,1,5,2,,1,1,1,1,1,12,,3,6,4,1,1,2,1,9,3,2,2,3,1.0442417479931847
201901026456,2024-04-02T15:50:24Z,2024-04-02T16:03:52Z,2,1,1,2,2,2,2,3,2,99,1,4,2,2,3,1,1,99,4,1,2,4,1,1,4,1,1,1,4,1,2,4,2,1,1,1,4,1,1,2,1,1,3,2,2,1,1,2,2,1,3,2,3,1,2,3,3,,,,,,,,,,,,2,2,2,3,2,3,3,3,3,3,3,3,3,2,3,2,2,4,3,1,1,2,4,4,4,4,1,3,1,1,1,3,3,3,1,1,2,4,2,4,3,3,4,2,2,1,2,2,3,1,18,96,96,97,1,4,9,3,2,1,3,2,2,,1,1,1,1,6,10,,3,5,2,,2,4,1,2,5,1,2,1,2.757579218568703
201901026566,2024-04-02T20:10:49Z,2024-04-02T20:20:40Z,1,1,1,3,2,2,2,4,2,2,2,4,3,4,4,2,2,2,4,2,4,4,2,1,2,1,3,2,2,1,1,2,2,1,2,1,3,2,2,2,1,1,2,2,1,1,1,2,2,1,2,1,1,2,2,1,2,,,,,,,,,,,,1,1,2,1,1,3,2,2,3,1,1,2,1,3,3,3,3,4,4,1,2,2,2,2,1,1,2,3,2,3,3,1,2,2,1,1,2,3,2,3,2,,4,4,4,2,2,2,3,2,28,30,96,62,1,1,2,2,4,2,1,5,2,,1,1,1,1,1,2,2,2,5,2,,2,4,1,9,4,2,2,2,1.3726703580542496
201901026627,2024-04-02T17:01:28Z,2024-04-02T17:31:25Z,2,2,1,2,1,2,1,3,1,2,2,2,2,1,1,1,1,1,3,1,3,3,5,3,2,1,2,1,3,1,1,1,1,1,1,1,2,3,2,1,2,2,2,2,1,2,1,1,2,3,3,2,1,1,1,2,2,,,,,,,,,,,,2,1,1,99,99,99,99,99,99,99,99,99,3,3,3,3,3,1,5,3,2,5,1,3,2,2,2,2,2,5,5,4,4,3,3,1,2,3,2,3,3,1,5,5,5,1,5,5,4,1,25,27,96,66,1,3,7,1,4,1,3,1,1,1,4,1,3,4,1,3,1,4,3,3,2,2,3,3,1,2,2,2,1,1.7663366897748254
201901026639,2024-04-03T07:16:01Z,2024-04-03T07:24:54Z,1,1,1,3,2,1,2,3,2,3,2,4,3,3,2,2,2,2,3,3,3,4,3,3,3,2,3,2,3,3,1,1,1,2,2,2,2,1,2,4,1,3,4,1,1,2,2,2,3,2,3,2,2,3,3,2,1,,,,,,,,,,,,1,1,2,1,2,1,1,2,2,2,2,3,3,3,3,2,3,4,3,2,2,2,4,4,4,4,1,2,2,3,4,1,2,1,2,2,2,4,1,4,1,,4,4,4,1,2,1,3,1,25,28,25,59,1,2,3,3,3,1,1,6,2,,1,1,1,1,2,2,2,2,2,3,2,2,3,3,9,3,1,1,2,1.4963964376456227
201901026670,2024-04-02T15:50:22Z,2024-04-02T16:05:43Z,2,1,1,3,2,3,2,4,2,1,1,4,3,3,3,2,2,2,3,2,4,4,3,2,3,1,1,1,2,1,1,2,3,2,2,1,2,1,2,1,2,1,2,2,1,1,1,2,2,1,2,1,3,1,2,1,3,,,,,,,,,,,,2,1,1,1,1,2,3,3,3,1,2,3,3,3,2,3,3,3,3,1,2,1,3,4,2,1,2,1,1,3,3,3,2,1,1,1,1,4,1,4,3,1,5,1,1,1,1,3,5,2,96,96,35,66,1,2,3,1,3,2,1,6,2,,1,2,2,1,3,1,2,1,4,3,2,2,9,1,8,99,1,1,3,1.5876602583681452
201901026691,2024-04-02T16:29:25Z,2024-04-02T16:36:07Z,2,2,1,2,1,2,2,2,2,3,3,2,3,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,2,2,3,3,2,2,2,2,2,2,1,1,3,2,2,2,2,2,3,2,2,2,2,2,,,,,,,,,,,,2,2,2,3,1,1,3,1,1,1,1,1,1,1,1,2,2,2,2,2,1,2,1,1,1,1,2,2,2,3,3,1,3,1,1,1,1,3,2,2,3,2,3,1,3,2,2,2,2,2,96,96,96,97,1,3,7,3,2,3,3,2,1,1,4,5,3,4,1,2,1,2,5,3,1,1,2,3,2,3,1,1,1,0.8998242905429652
201901026708,2024-04-03T14:32:22Z,2024-04-03T15:09:55Z,1,1,1,1,2,1,1,1,1,1,1,3,1,1,1,1,1,1,3,1,1,3,1,1,3,1,3,2,3,1,1,1,1,1,1,1,2,3,1,2,2,1,3,1,2,1,1,2,3,2,3,2,1,1,2,2,3,,,,,,,,,,,,2,2,1,1,2,1,3,3,3,3,2,3,1,3,3,2,2,2,2,3,1,3,3,4,4,2,1,1,1,3,3,1,3,3,5,5,1,4,1,4,3,2,4,4,4,1,3,3,5,1,96,96,25,96,1,4,9,2,4,1,2,4,2,,1,2,2,1,1,1,2,1,2,2,,2,4,1,8,4,1,2,2,0.2468684029715516
