QKEY,INTERVIEW_START_W139,INTERVIEW_END_W139,DEVICE_TYPE_W139,LANG_W139,FORM_W139,XPARTYSUMFINAL_W139,XREG_W139,SATIS_W139,POL1JB_W139,POL1JBSTR_W139,INSTFAV_a_W139,INSTFAV_b_W139,INSTFAV_c_W139,INSTFAV_FED_W139,INSTFAV_STAT_W139,INSTFAV_LOC_W139,JBCONF_ECON_W139,JBCONF_CRIS_W139,JBCONF_IMMI_W139,JBCONF_CONG_W139,JBCONF_CLSR_W139,ISGZ_BDN_W139,REPFIELD_W139,REPNOMOE_CODED_W139,PRICANDSAT_R_DT_W139,PRICANDSAT_R_RDS_W139,PRICANDSAT_R_CC_W139,PRICANDSAT_R_VR_W139,PRICANDSAT_R_NH_W139,REPDEALFGHT_W139,PRMRYSYT_W139,REPPRI_FCS_W139,REPPRIMINT_W139,REPPRIMCOMP_W139,UKRFOL_W139,JB_RUSUKR_APP_W139,UKR_SPRT_W139,RU_UKN_THRT2_W139,PARTYTRAITH2H_FED_W139,PARTYTRAITH2H_WORK_W139,PARTYTRAITH2H_PLM_W139,PARTYTRAITH2H_SEL_W139,PARTYTRAITH2H_HON_W139,PARTYTRAITH2H_UNI_W139,PARTYTRAITH2H_LEAD_W139,PARTYTRAITH2H_MID_W139,ISGZ_FOL_W139,ISGZ_RESPNSBL_ISRGOV_W139,ISGZ_RESPNSBL_HMS_W139,ISGZ_RESPNSBL_ISRPPL_W139,ISGZ_RESPNSBL_PLS_W139,ISGZ_RESPNS_W139,BIDEN_FAVORISRPAL_W139,ISGZ_CONC_BIG_W139,ISGZ_CONC_TERR_W139,ISGZ_CONC_RSLV_W139,ISGZ_CONC_VLC_JW_W139,ISGZ_CONC_VLC_MSLM_W139,COEX_W139,COLGJOB_W139,COLGIMP_W139,EDUCJOB_W139,DEGRCOST_W139,NDEGRJOB_W139,DTREPPTY_W139,F_METRO,F_CREGION,F_CDIVISION,F_USR_SELFID,F_AGECAT,F_GENDER,F_EDUCCAT,F_EDUCCAT2,F_HISP,F_HISP_ORIGIN,F_YEARSINUS_RECODE,F_RACECMB,F_RACETHNMOD,F_BIRTHPLACE,F_MARITAL,F_RELIG,F_BORN,F_RELIGCAT1,F_ATTENDPER,F_PARTY_FINAL,F_PARTYLN_FINAL,F_PARTYSUM_FINAL,F_PARTYSUMIDEO_FINAL,F_REG,F_INC_SDT1,F_IDEO,F_INTFREQ,F_VOLSUM,F_INC_TIER2,WEIGHT_W139
201901003466,2023-11-29T12:55:11Z,2023-11-29T12:58:28Z,2,1,1,1,2,2,2,2,2,3,2,,,,4,3,2,2,3,5,2,8,,,,,,2,2,2,1,2,4,5,3,2,1,1,1,1,,,,,4,2,2,2,2,,4,2,2,3,2,2,1,4,2,4,2,3,3,1,3,5,2,2,2,2,3,2,,1,1,1,1,6,1,1,1,2,1,,1,2,3,1,3,1,2,1,1.0972818085285163
201901003533,2023-11-28T15:31:46Z,2023-11-28T15:36:15Z,2,1,2,2,1,1,1,1,,,,3,3,2,2,2,2,2,3,5,4,,,,,,,,,2,2,2,4,5,2,1,,,,,2,2,2,2,4,1,1,3,3,1,,4,3,2,2,2,1,2,1,2,1,4,,1,2,3,1,1,2,1,6,2,,4,1,1,4,1,9,,3,6,2,,2,4,1,9,5,1,2,3,1.153008403643205
201901003537,2023-11-28T20:56:24Z,2023-11-28T21:04:47Z,2,1,2,1,1,2,2,1,,,,3,2,2,4,4,3,3,3,3,2,3,2,1,5,3,5,1,3,1,2,1,4,3,1,2,,,,,1,3,1,1,4,5,5,5,3,4,,3,3,2,3,4,2,2,2,2,3,1,2,1,2,3,2,1,2,1,6,2,,1,1,1,1,1,1,2,1,6,1,,1,1,1,9,2,2,2,3,1.6871256827848229
201901003551,2023-11-28T15:44:37Z,2023-11-28T15:50:37Z,2,1,2,2,2,1,2,1,,,,3,3,3,3,3,4,3,4,5,2,,,,,,,,,1,2,1,5,5,4,2,,,,,3,3,3,3,4,5,5,5,5,4,,3,4,3,99,4,1,5,2,1,3,1,,1,2,4,3,2,1,3,2,2,,1,2,2,1,1,1,2,1,6,3,2,2,3,2,2,3,2,2,1,3.867010568657106
201901003614,2023-11-28T19:23:03Z,2023-11-28T19:34:49Z,2,1,2,2,1,1,1,2,,,,2,3,2,1,1,2,2,2,2,3,,,,,,,,,2,2,1,3,5,2,2,,,,,3,2,2,2,3,2,1,2,2,1,,3,2,3,2,3,1,3,1,2,2,2,,1,3,5,1,4,1,2,3,2,,1,2,2,1,3,1,2,1,2,2,,2,3,1,2,3,2,1,1,0.1012399688893726
201901003621,2023-11-28T18:12:21Z,2023-11-28T18:31:39Z,1,1,2,2,1,1,1,1,,,,2,2,2,2,2,2,2,3,2,3,,,,,,,,,2,2,1,4,2,3,1,,,,,2,3,2,3,4,5,5,3,5,3,,1,1,1,2,2,1,1,1,4,2,2,,1,2,3,2,3,1,1,5,2,,1,2,2,1,1,1,1,1,1,2,,2,3,1,3,3,1,2,1,0.11031796260538126
201901004351,2023-11-28T15:23:25Z,2023-11-28T15:27:39Z,2,1,1,1,1,2,2,1,3,3,3,,,,4,4,4,4,4,4,2,3,1,1,4,4,5,2,1,1,2,1,4,4,1,1,3,3,3,1,,,,,4,1,1,3,3,,1,1,1,1,1,1,1,1,1,1,2,5,2,1,3,5,2,2,2,1,5,1,8,4,1,3,4,1,12,,3,6,1,,1,1,1,6,2,1,2,2,0.06112558766936812
201901004585,2023-11-28T21:54:26Z,2023-11-28T21:57:40Z,2,1,1,2,1,1,1,1,3,1,2,,,,1,1,1,1,1,5,4,,,,,,,,,2,2,2,2,1,3,1,2,2,2,2,,,,,3,5,5,5,5,,3,1,3,3,1,1,1,1,1,3,2,3,,1,4,9,3,1,1,2,4,1,5,1,1,3,1,6,9,,3,6,2,,2,4,1,1,5,1,2,1,0.05164544713086135
201901004664,2023-11-28T15:31:39Z,2023-11-28T15:42:21Z,1,2,2,1,1,2,2,1,,,,2,2,2,4,4,4,4,4,1,2,8,1,4,4,4,99,2,1,2,2,2,1,2,1,3,,,,,1,1,1,1,1,1,1,1,1,3,,3,5,3,3,3,2,1,3,4,1,1,1,1,3,5,1,4,1,3,2,1,3,4,2,3,4,1,2,2,2,4,1,,1,1,1,1,2,3,2,1,0.056558663299988626
201901004823,2023-11-29T08:24:03Z,2023-11-29T08:30:11Z,2,2,1,1,2,2,2,2,1,3,3,,,,4,4,4,3,4,4,2,8,,,,,,1,2,2,2,1,3,4,2,3,1,3,3,1,,,,,3,1,1,1,2,,4,3,4,3,5,5,2,4,3,3,3,4,1,1,3,5,1,2,1,2,4,1,8,2,5,3,4,1,2,2,2,4,3,1,1,2,2,5,4,1,2,2,0.05976492795461878
201901004944,2023-11-28T17:22:18Z,2023-11-28T17:38:37Z,2,2,2,2,2,1,1,2,,,,2,2,1,1,1,1,2,3,1,3,,,,,,,,,2,2,1,3,1,3,1,,,,,3,3,3,3,2,2,1,3,3,3,,4,3,5,5,2,1,1,1,1,2,3,,1,4,9,1,2,1,1,6,1,8,3,1,3,4,1,10,,3,5,3,2,2,4,3,9,5,1,1,3,0.057703202159299694
201901005058,2023-11-30T16:04:43Z,2023-11-30T16:09:06Z,1,1,2,2,1,1,1,1,,,,3,2,2,3,2,2,3,2,2,4,,,,,,,,,2,2,2,3,2,1,2,,,,,2,2,2,2,3,5,5,3,3,4,,3,4,2,3,3,1,2,2,2,2,4,,1,4,9,1,1,1,1,5,1,1,1,5,3,1,6,2,2,2,5,2,,2,4,1,9,4,1,2,2,0.10827458685050309
201901005340,2023-11-29T17:09:46Z,2023-11-29T17:24:09Z,2,2,1,9,1,1,1,2,4,2,4,,,,2,2,4,2,2,3,3,3,4,2,2,2,4,1,4,2,2,2,3,3,1,1,2,2,3,2,,,,,4,1,1,1,1,,1,2,3,3,5,5,1,1,1,3,1,4,5,1,3,5,3,3,1,2,4,1,8,1,1,3,1,1,12,,3,5,3,99,9,9,1,7,3,1,2,2,0.05354702999801557
201901005405,2023-11-30T10:41:21Z,2023-11-30T10:49:36Z,1,1,1,1,1,2,2,1,1,4,3,,,,4,4,4,4,4,4,2,8,1,2,5,2,5,2,2,1,1,2,4,3,4,2,1,1,1,1,,,,,5,5,5,5,5,,4,3,3,3,3,3,2,4,3,2,2,3,1,1,3,5,2,3,1,2,3,1,2,1,1,3,1,3,2,2,2,5,1,,1,2,1,2,3,2,2,2,0.050967247935573515
201901005436,2023-11-28T18:17:40Z,2023-11-28T18:23:16Z,2,1,1,2,1,1,1,1,4,1,2,,,,1,1,1,2,1,2,4,,,,,,,,,2,2,2,3,2,2,1,2,2,2,2,,,,,3,2,1,3,3,,3,3,2,2,2,4,1,3,2,3,1,3,,1,3,5,1,2,1,2,3,1,1,1,1,3,1,2,12,,3,5,2,,2,4,1,4,4,1,2,1,0.05359911039602165
201901005804,2023-11-28T15:28:14Z,2023-11-28T15:37:39Z,2,2,2,1,1,2,2,1,,,,4,2,2,4,4,4,4,3,2,2,8,1,1,5,5,2,2,1,1,1,2,3,3,1,2,,,,,1,1,1,1,3,2,1,3,2,3,,2,1,2,2,3,1,1,3,1,1,3,1,1,3,5,1,2,2,1,5,1,8,3,1,3,4,1,2,1,2,2,1,,1,1,1,4,2,1,2,1,0.025535055561927415
201901006328,2023-11-29T08:45:00Z,2023-11-29T08:53:22Z,1,1,1,1,1,2,2,1,2,4,2,,,,4,4,4,4,4,4,2,8,1,1,4,2,4,2,2,1,2,1,2,4,3,3,1,1,1,1,,,,,1,3,1,3,3,,2,4,2,4,1,5,2,3,2,5,2,1,1,1,3,5,1,2,2,3,2,1,2,1,1,3,1,1,12,,3,5,1,,1,1,1,5,1,1,2,2,0.05669595576966489
201901006481,2023-11-28T19:23:44Z,2023-11-28T19:29:37Z,2,2,1,2,1,1,1,1,3,2,2,,,,2,2,2,2,2,1,3,,,,,,,,,2,2,2,3,1,3,2,3,3,2,3,,,,,3,3,1,3,3,,3,3,2,2,3,3,2,2,1,2,1,4,,1,3,5,1,3,1,3,1,1,3,4,1,3,4,3,2,2,2,5,3,2,2,4,1,4,4,1,2,2,0.9539629634901732
201901006918,2023-11-29T19:18:03Z,2023-11-29T19:30:57Z,2,2,2,2,1,2,1,2,,,,3,3,2,2,2,1,1,99,1,3,,,,,,,,,2,2,2,2,1,3,3,,,,,2,3,3,2,2,2,1,3,3,3,,4,2,2,4,4,1,5,2,3,2,3,,1,3,5,1,4,2,3,1,1,3,4,1,3,4,5,2,2,2,5,3,2,2,4,1,1,4,4,2,1,0.9090078926164739
201901007166,2023-12-02T16:12:20Z,2023-12-02T16:18:09Z,2,1,2,1,1,2,2,1,,,,3,3,3,3,3,3,3,3,5,3,99,3,4,5,5,5,1,3,2,1,1,5,5,4,4,,,,,3,3,3,3,4,5,1,5,5,4,,3,3,2,3,3,1,1,1,3,2,4,3,1,3,5,2,1,2,1,5,1,2,1,1,3,1,6,2,2,2,5,1,,1,2,1,5,3,1,2,2,0.05262133288567142
201901007262,2023-11-28T19:09:59Z,2023-11-28T19:20:32Z,2,1,2,2,1,2,1,1,,,,2,2,2,2,2,2,2,2,2,4,,,,,,,,,2,2,2,5,3,1,1,,,,,2,2,2,2,5,5,5,5,5,3,,3,1,5,3,3,2,1,1,2,2,3,,1,3,5,1,4,1,3,2,1,4,4,5,3,4,1,2,2,2,4,2,,2,3,1,3,1,4,2,1,0.10433356107067199
201901007408,2023-11-28T19:29:49Z,2023-11-28T19:36:03Z,2,2,2,1,1,1,2,1,,,,2,3,1,3,4,4,3,4,2,3,8,1,4,4,4,4,2,2,1,1,1,4,4,1,3,,,,,3,3,3,3,4,2,1,2,2,3,,3,1,2,1,3,2,4,2,2,2,3,2,1,3,5,1,3,1,1,5,1,8,4,1,3,4,1,12,,3,6,3,1,1,2,1,6,3,1,2,2,0.025535055561927415
201901007563,2023-11-29T12:49:48Z,2023-11-29T12:54:57Z,2,2,1,2,2,2,2,2,3,3,3,,,,2,3,4,3,2,5,3,,,,,,,,,2,2,1,3,5,1,2,3,3,2,3,,,,,3,5,2,5,5,,3,2,2,2,2,3,1,2,2,4,2,3,,1,4,9,2,2,1,3,2,1,1,99,5,3,4,6,2,2,2,4,3,2,2,4,3,2,4,2,2,1,0.08793567722676572
201901007677,2023-11-30T07:15:43Z,2023-11-30T07:31:16Z,1,1,1,9,2,2,2,1,4,4,4,,,,4,4,4,4,4,2,4,97,,,,,,2,4,2,2,2,2,4,1,3,3,99,3,3,,,,,1,1,1,1,1,,4,1,2,1,3,3,2,5,2,3,3,4,5,1,3,5,1,4,1,2,3,1,4,99,5,3,4,5,1,1,1,5,4,99,9,9,3,1,1,1,2,1,0.025535055561927415
201901007704,2023-11-28T15:46:06Z,2023-11-28T15:49:58Z,2,1,2,2,1,2,2,2,,,,3,3,3,3,3,3,3,3,3,4,,,,,,,,,2,2,2,4,2,3,2,,,,,3,2,3,3,4,5,5,5,5,4,,3,3,4,3,3,1,2,1,2,2,4,,1,1,2,1,1,1,1,5,1,4,1,4,3,1,6,9,,3,6,3,2,2,3,1,4,3,2,2,2,0.06077051921388005
201901007870,2023-11-28T18:48:31Z,2023-11-28T19:02:30Z,2,2,1,1,1,2,2,1,2,4,2,,,,4,4,4,4,4,2,2,8,1,4,2,3,2,1,1,1,1,1,3,2,3,3,1,1,3,1,,,,,2,2,1,2,1,,3,2,2,2,2,2,2,1,1,1,2,5,2,1,3,5,1,3,2,3,2,1,7,4,1,3,4,1,12,,3,6,3,1,1,2,1,1,3,3,2,1,0.10560659330082493
201901009303,2023-11-28T21:19:18Z,2023-11-28T21:25:29Z,2,1,2,1,1,2,2,1,,,,4,1,2,3,2,4,2,4,3,2,3,2,1,4,3,4,2,1,1,1,1,2,4,1,2,,,,,3,1,1,1,2,2,1,3,1,3,,3,2,2,2,5,2,3,2,5,2,3,2,1,3,5,2,3,2,1,5,1,3,4,1,3,4,1,10,,3,5,3,1,1,1,1,9,2,1,1,3,0.050424720829342164
201901009414,2023-11-30T13:06:23Z,2023-11-30T13:15:10Z,2,1,1,1,1,1,2,1,2,3,3,,,,3,3,3,3,3,3,2,4,2,2,4,4,1,1,2,2,2,2,4,3,4,2,1,3,1,1,,,,,3,5,5,2,2,,4,1,1,1,2,2,2,4,1,6,2,5,2,1,4,8,2,3,2,2,3,1,1,1,1,3,1,1,2,2,2,6,1,,1,2,1,7,3,2,2,2,0.06749437427010016
201901009747,2023-11-28T15:54:23Z,2023-11-28T16:07:21Z,2,2,1,2,2,1,1,1,3,2,2,,,,2,2,2,2,2,3,3,,,,,,,,,2,2,1,4,3,4,1,2,2,2,2,,,,,3,1,1,1,2,,1,3,4,3,4,4,1,3,1,2,1,3,,1,3,5,1,2,1,1,5,1,8,2,5,3,4,1,12,,3,6,2,,2,4,3,8,4,1,2,2,0.05116595618182365
201901009904,2023-11-28T20:21:53Z,2023-11-28T20:35:08Z,2,2,1,2,1,1,1,1,3,1,2,,,,1,1,1,1,1,5,3,,,,,,,,,2,2,1,4,2,1,4,2,2,2,2,,,,,3,1,1,1,1,,4,3,2,3,4,4,1,2,1,2,1,3,,1,4,8,2,3,2,3,2,1,1,4,1,3,4,1,2,99,2,2,2,,2,3,1,1,2,2,1,1,0.45471194077072424
201901009937,2023-11-29T02:45:50Z,2023-11-29T02:51:21Z,1,2,1,2,1,2,2,99,2,3,4,,,,2,3,3,3,3,2,3,,,,,,,,,2,2,1,3,3,4,1,1,3,3,3,,,,,3,2,1,2,1,,1,1,1,1,2,1,2,3,2,3,2,2,,1,3,5,1,3,1,2,3,1,8,4,99,3,4,3,1,1,1,4,99,2,2,3,1,1,3,3,2,1,0.06085678132305418
201901010416,2023-11-28T16:37:41Z,2023-11-28T16:49:44Z,2,2,2,2,1,1,1,2,,,,2,4,3,2,2,2,2,2,3,3,,,,,,,,,2,2,2,4,2,3,4,,,,,3,2,3,2,4,1,1,3,3,4,,1,2,2,2,2,1,4,2,1,2,2,,1,3,5,1,3,1,1,5,1,1,2,1,3,4,3,12,,3,5,3,2,2,4,1,5,4,2,1,2,0.05509272419598689
201901010499,2023-11-28T19:35:42Z,2023-11-28T19:48:29Z,1,2,2,1,1,2,2,1,,,,3,2,2,2,3,3,3,3,2,2,95,2,1,2,5,5,1,1,2,2,1,3,2,3,2,,,,,3,3,1,2,3,2,1,2,2,3,,2,2,3,3,4,1,2,1,2,2,4,5,1,3,5,1,4,2,3,2,1,8,4,1,3,4,5,2,1,2,5,3,1,1,2,1,3,3,3,2,2,0.025535055561927415
201901010521,2023-11-28T15:47:26Z,2023-11-28T15:59:11Z,2,2,2,1,1,2,2,1,,,,4,3,3,4,4,4,4,4,2,2,8,1,2,4,2,2,2,2,1,2,2,2,2,2,1,,,,,1,1,1,1,2,3,1,3,1,3,,4,4,3,5,5,1,2,3,3,1,4,1,1,3,5,1,3,1,1,5,1,3,3,1,3,4,1,12,,3,5,1,,1,1,1,4,2,2,2,2,0.058662675893411974
201901010736,2023-11-29T21:57:14Z,2023-11-29T22:02:19Z,2,2,1,1,1,2,2,2,1,3,3,,,,2,2,2,2,2,5,3,95,3,3,2,2,2,2,3,1,2,2,3,5,4,2,2,2,2,2,,,,,4,5,5,5,5,,4,2,2,2,2,2,2,3,3,6,3,3,3,1,3,5,1,2,1,3,1,1,7,1,3,3,1,1,2,1,2,5,3,1,1,2,1,1,3,2,2,1,0.06782404280149115
201901010979,2023-11-29T07:45:59Z,2023-11-29T07:51:57Z,1,2,2,2,1,2,2,1,,,,4,4,4,4,4,4,4,4,4,4,,,,,,,,,2,2,2,4,4,1,1,,,,,3,3,3,3,5,3,1,3,3,3,,5,2,5,5,3,1,3,2,2,1,3,,1,3,5,1,3,1,3,2,1,8,4,1,3,4,3,2,2,2,2,2,,2,3,1,1,2,4,2,1,0.09798226870023795
201901011041,2023-11-29T08:13:30Z,2023-11-29T08:18:18Z,2,2,2,2,1,2,2,1,,,,3,3,3,3,4,3,3,4,4,3,,,,,,,,,2,2,1,4,4,3,2,,,,,3,2,3,2,4,1,1,2,2,2,,2,3,4,4,4,1,3,3,3,2,2,,1,4,8,2,2,1,2,3,1,1,3,5,3,4,3,2,2,2,3,2,,2,3,1,2,3,2,2,2,0.0613658701206142
201901011176,2023-11-29T10:18:38Z,2023-11-29T10:27:53Z,2,1,1,1,1,2,2,1,2,4,3,,,,4,4,4,4,4,4,2,8,1,2,4,3,2,2,2,2,2,2,2,4,2,1,1,1,1,1,,,,,2,3,1,3,1,,2,1,2,2,1,3,2,2,3,2,1,4,1,1,3,5,2,3,1,1,5,1,3,1,1,3,1,1,1,1,1,2,1,,1,1,1,9,2,3,2,2,0.23948057749428672
201901011750,2023-11-30T18:47:30Z,2023-11-30T19:03:36Z,2,2,1,1,1,2,2,1,1,3,3,,,,3,4,4,3,4,2,2,8,4,1,3,3,2,2,1,1,1,1,2,2,2,1,3,1,1,1,,,,,2,5,1,2,1,,3,2,2,2,1,99,1,2,1,3,1,3,2,1,1,2,1,4,2,2,3,1,8,4,5,3,4,3,2,1,2,2,1,,1,1,1,1,1,4,2,1,0.07248143766450788
201901011956,2023-11-28T15:22:43Z,2023-11-29T14:32:19Z,2,1,2,1,1,2,2,2,,,,3,3,1,4,4,4,4,4,3,3,95,2,2,2,2,2,2,2,1,1,2,5,5,4,4,,,,,1,1,1,1,5,5,5,5,5,4,,1,1,1,1,1,1,1,2,4,2,1,1,1,1,2,2,2,2,1,5,1,8,1,4,3,1,1,12,,3,6,3,1,1,2,1,5,3,1,2,2,0.05019966514878955
201901012113,2023-12-01T02:03:38Z,2023-12-01T02:12:31Z,1,2,2,2,2,1,1,2,,,,2,1,1,2,2,4,3,2,4,3,,,,,,,,,2,2,2,5,4,1,1,,,,,3,3,3,3,5,5,5,5,5,4,,4,2,2,3,3,1,5,3,4,1,3,,1,1,2,1,3,1,3,1,1,7,4,1,3,4,3,3,1,4,2,3,2,2,3,3,1,2,1,2,1,0.049710212546769814
201901012124,2023-11-28T18:26:38Z,2023-11-28T18:37:21Z,1,2,1,1,1,2,2,1,2,4,3,,,,4,4,4,4,4,4,3,99,1,2,4,2,3,2,3,2,2,2,3,4,1,2,3,3,1,3,,,,,3,1,1,1,1,,2,2,3,2,2,3,2,4,2,2,3,2,2,1,3,5,1,4,1,2,3,1,1,4,1,3,4,1,2,2,2,2,3,1,1,1,1,2,2,2,2,1,0.05304716854231045
201901012186,2023-11-29T18:48:41Z,2023-11-29T18:59:05Z,2,1,2,1,1,1,2,1,,,,99,1,2,4,3,4,3,3,3,2,8,1,1,5,5,5,2,2,2,2,2,4,3,1,2,,,,,3,3,1,1,5,1,2,2,3,1,,2,2,3,4,4,2,2,3,1,1,4,2,1,3,5,1,3,2,1,6,1,3,3,2,3,4,2,12,,3,5,1,,1,2,1,8,3,3,2,2,0.10262530320944138
201901012232,2023-11-30T20:51:55Z,2023-11-30T21:08:13Z,3,2,1,2,2,1,1,2,3,2,2,,,,1,3,1,1,1,2,3,,,,,,,,,2,2,1,4,2,3,2,2,2,2,2,,,,,4,5,5,5,5,,3,2,2,2,3,3,1,1,1,3,2,4,,1,3,7,1,2,2,3,2,1,1,4,5,3,4,4,2,2,2,4,2,,2,3,3,1,3,,2,1,0.5333237231353627
201901012252,2023-11-28T16:43:50Z,2023-11-28T16:54:01Z,2,2,1,1,1,2,2,2,2,3,2,,,,3,4,4,2,3,5,2,3,4,2,3,2,5,1,2,2,1,1,3,1,3,1,1,3,2,1,,,,,3,1,1,2,1,,4,1,1,2,2,2,1,2,1,2,1,2,2,1,3,5,1,4,2,3,2,1,3,3,1,3,4,5,2,99,2,4,1,,1,2,1,1,3,2,2,1,0.3766582274379743
201901012441,2023-11-28T15:31:07Z,2023-11-28T16:24:12Z,2,1,1,1,1,2,2,1,2,4,4,,,,4,4,4,4,3,4,3,8,1,4,4,1,4,2,2,2,1,1,3,4,1,2,1,1,1,1,,,,,4,1,1,1,1,,1,3,2,2,2,3,2,3,3,1,2,3,2,1,4,9,1,3,2,1,5,1,99,1,4,3,1,1,2,2,2,4,1,,1,1,1,4,2,3,2,2,0.04919019249865869
201901012789,2023-11-28T16:51:03Z,2023-11-28T16:55:18Z,1,1,2,2,2,2,2,2,,,,4,2,3,2,2,3,4,4,4,4,,,,,,,,,2,2,2,3,4,1,2,,,,,3,3,3,3,4,1,1,1,2,1,,1,5,1,3,3,2,3,1,3,1,4,,1,4,9,1,1,1,1,6,1,1,1,1,3,1,6,2,2,2,5,4,2,2,4,3,8,5,1,2,2,0.1830921130210406
201901013031,2023-11-28T22:03:39Z,2023-11-28T22:13:55Z,2,2,2,1,1,2,2,2,,,,3,3,3,4,4,3,3,3,3,3,99,2,3,3,3,3,99,99,2,1,2,4,3,4,2,,,,,3,3,1,3,4,5,1,5,5,1,,1,4,3,3,1,2,3,2,2,2,3,2,1,4,9,3,1,2,3,1,1,1,1,1,3,1,3,1,1,1,2,1,,1,2,1,99,3,3,99,99,0.06232290299082737
201901013176,2023-11-28T20:18:30Z,2023-11-28T20:25:32Z,2,1,1,2,1,1,1,1,2,2,2,,,,2,2,2,2,2,1,3,,,,,,,,,2,2,2,4,2,3,1,3,3,3,3,,,,,3,2,1,5,5,,1,4,3,3,3,3,1,3,2,4,1,3,,1,3,5,1,3,2,3,2,1,4,4,1,3,4,1,2,1,2,1,3,2,2,3,1,6,3,1,1,2,0.34596704531101447
201901013515,2023-11-29T06:37:42Z,2023-11-29T06:47:45Z,2,2,1,1,2,2,2,2,3,3,3,,,,3,3,3,3,3,3,3,8,,,,,,1,2,2,2,2,1,2,3,1,3,3,3,3,,,,,4,1,1,1,1,,2,3,3,3,3,3,2,2,1,2,1,2,1,1,3,5,1,3,1,2,3,1,8,2,5,3,4,1,12,,3,4,3,1,1,1,3,6,1,1,2,2,0.07315265849921603
201901014031,2023-11-29T12:53:39Z,2023-11-29T13:03:06Z,2,2,1,1,2,2,2,2,2,4,4,,,,3,3,3,3,3,2,2,99,,,,,,2,2,1,1,1,4,4,1,1,1,1,1,1,,,,,3,99,99,1,99,,4,3,3,3,3,3,2,1,1,2,1,5,2,1,3,5,1,3,2,3,1,1,3,3,1,3,4,3,2,1,2,5,1,,1,1,3,1,1,1,2,1,1.020918767826563
201901014191,2023-12-01T14:27:28Z,2023-12-01T14:41:29Z,2,2,2,2,1,2,1,2,,,,2,3,3,3,3,2,2,2,2,2,,,,,,,,,2,2,2,1,2,1,1,,,,,3,2,3,2,1,3,1,3,3,2,,1,1,1,1,3,1,3,2,3,2,2,,1,3,5,1,3,1,2,3,1,2,4,1,3,2,2,11,1,4,2,2,,2,3,1,7,3,2,2,2,0.058808543229438556
201901014281,2023-11-30T11:16:02Z,2023-11-30T11:22:24Z,2,2,2,1,2,2,2,2,,,,3,2,2,3,3,3,3,3,5,3,98,,,,,,2,2,1,2,2,4,5,4,4,,,,,3,3,3,3,3,5,5,5,5,4,,3,3,3,3,3,1,2,1,2,1,3,2,1,3,5,1,2,2,3,2,1,3,3,1,3,4,2,11,,4,5,1,,1,2,3,2,3,1,2,1,0.6410495869537707
201901014542,2023-11-28T15:48:13Z,2023-11-28T15:55:50Z,2,2,1,1,1,2,2,1,2,4,1,,,,4,4,4,4,4,5,2,8,1,3,3,3,3,1,1,2,1,2,2,2,1,2,1,3,1,1,,,,,3,3,1,3,1,,1,1,1,1,1,1,1,1,1,6,2,4,1,1,3,5,1,3,1,3,1,1,7,4,5,3,4,2,2,2,2,6,1,,1,1,1,7,1,1,2,2,0.14490833431822603
201901014817,2023-11-29T12:01:02Z,2023-11-29T12:14:24Z,2,2,1,2,1,1,2,2,2,3,2,,,,2,3,3,2,3,4,4,,,,,,,,,2,2,1,2,4,1,3,1,2,1,2,,,,,3,2,1,3,3,,1,1,1,1,1,1,1,3,2,2,2,2,,1,3,5,3,2,1,1,5,1,4,4,1,3,4,1,2,1,2,4,2,,2,4,1,8,4,1,1,2,0.025535055561927415
201901014821,2023-11-28T15:59:48Z,2023-11-28T16:12:39Z,2,2,2,1,1,2,2,2,,,,3,1,2,3,4,4,3,3,3,3,3,2,2,5,3,2,2,2,2,2,2,3,2,1,2,,,,,1,3,3,3,3,2,1,3,2,1,,3,3,3,4,4,1,2,1,1,2,3,4,1,3,5,2,2,1,1,6,1,8,2,1,3,4,1,4,2,4,4,3,1,1,1,1,9,2,1,2,3,0.05379431961289623
201901014946,2023-11-29T11:46:01Z,2023-11-29T11:52:41Z,1,1,1,1,1,2,2,2,1,4,2,,,,4,4,4,4,4,4,3,8,1,4,4,3,4,2,2,99,2,2,3,4,1,2,1,1,1,1,,,,,2,99,99,99,99,,4,3,1,2,2,4,1,4,2,3,3,2,1,1,3,5,1,3,2,2,4,99,,99,99,99,3,2,11,2,4,6,1,,1,1,1,4,1,2,2,2,0.025535055561927415
201901015217,2023-11-28T15:26:08Z,2023-11-28T15:34:47Z,2,2,2,1,1,1,1,2,,,,2,2,2,2,2,2,2,2,3,2,99,5,5,5,5,5,1,2,1,1,1,5,5,4,4,,,,,3,3,3,3,4,5,5,5,5,4,,4,4,4,4,4,1,3,3,4,1,4,3,1,3,5,1,2,2,2,4,1,8,1,1,3,1,1,12,,3,5,3,1,1,2,1,7,3,2,2,2,0.0593357872834375
201901015222,2023-11-29T13:34:31Z,2023-11-29T13:42:42Z,1,1,1,1,1,2,2,1,2,4,4,,,,4,4,4,3,4,4,3,8,1,3,4,4,3,1,2,2,1,2,1,4,1,2,1,1,1,1,,,,,2,1,1,1,1,,3,3,1,2,2,2,2,5,2,2,3,3,1,1,3,5,1,2,2,1,5,1,8,3,4,3,4,1,2,2,2,4,1,,1,1,1,2,2,1,2,1,0.05682134592659964
